t_elapsed_s,rpm,torque_percent,torque_valid,temperature_c,temp_valid,viscosity_cp,status,record
150.01,32,34.73,True,,False,1077.140096875,0,0
151.02,32,35.19,True,,False,1091.406853125,0,0
152.01,32,35.16,True,,False,1090.4764125,0,0
153.03,32,35.19,True,,False,1091.406853125,0,0
154.02,32,34.93,True,,False,1083.3430343750001,0,0
155.03,32,33.16,True,,False,1028.4470374999999,0,0
156.05,32,35.15,True,,False,1090.166265625,0,0
157.01,32,33.19,True,,False,1029.377478125,0,0
158.02,32,34.88,True,,False,1081.7923,0,0
159.01,32,33.55,True,,False,1040.542765625,0,0
160.03,32,34.97,True,,False,1084.583621875,0,0
161.05,32,33.82,True,,False,1048.91673125,0,0
162.01,32,34.85,True,,False,1080.861859375,0,0
163.02,32,34.47,True,,False,1069.076278125,0,0
164.04,32,35.65,True,,False,1105.673609375,0,0
165.0,32,34.78,True,,False,1078.69083125,0,0
166.02,32,35.2,True,,False,1091.717,0,0
167.04,32,35.16,True,,False,1090.4764125,0,0
168.05,32,35.67,True,,False,1106.293903125,0,0
169.03,32,35.24,True,,False,1092.9575875,0,0
170.04,32,32.97,True,,False,1022.554246875,0,0
171.0,32,35.58,True,,False,1103.50258125,0,0
172.01,32,33.27,True,,False,1031.858653125,0,0
173.02,32,35.37,True,,False,1096.989496875,0,0
174.03,32,33.5,True,,False,1038.99203125,0,0
175.05,32,35.29,True,,False,1094.508321875,0,0
176.04,32,33.87,True,,False,1050.467465625,0,0
177.01,32,35.08,True,,False,1087.9952375,0,0
178.02,32,34.62,True,,False,1073.72848125,0,0
179.04,32,35.46,True,,False,1099.78081875,0,0
